Date,Open,High,Low,Close,Volume
2015-01-02,94.91000366210938,95.27999877929688,92.8499984741211,93.75,5865400
2015-01-05,93.27999877929688,93.3499984741211,91.77999877929688,92.37999725341795,7789400
2015-01-06,92.56999969482422,93.19000244140624,91.16000366210938,91.88999938964844,6793100
2015-01-07,92.72000122070312,93.1500015258789,92.0999984741211,92.83000183105467,6589500
2015-01-08,93.87000274658205,94.3000030517578,93.55999755859376,93.79000091552734,7579400
2015-01-09,94.0500030517578,95.2699966430664,93.98999786376952,94.25,8621300
2015-01-12,94.69000244140624,94.76000213623048,93.7699966430664,94.45999908447266,6586200
2015-01-13,95.27999877929688,96.43000030517578,94.6999969482422,95.19000244140624,9364300
2015-01-14,94.0,94.8000030517578,93.29000091552734,94.2300033569336,6509300
2015-01-15,94.61000061035156,94.95999908447266,94.04000091552734,94.3499984741211,5662200
2015-01-16,94.0,95.2300033569336,93.9800033569336,95.18000030517578,6117000
2015-01-20,95.22000122070312,95.38999938964844,93.75,94.73999786376952,7940600
2015-01-21,94.37000274658205,94.73999786376952,93.81999969482422,94.16999816894533,7474700
2015-01-22,94.58000183105467,95.38999938964844,94.01000213623048,95.1500015258789,7014200
2015-01-23,94.91999816894533,95.52999877929688,94.43000030517578,94.72000122070312,4664700
2015-01-26,94.4499969482422,95.0,93.93000030517578,94.97000122070312,5446900
2015-01-27,93.94000244140624,94.73999786376952,93.36000061035156,93.97000122070312,5390000
2015-01-28,94.13999938964844,94.47000122070312,92.61000061035156,92.66999816894533,6198400
2015-01-29,93.11000061035156,93.5,91.5199966430664,93.22000122070312,7681700
2015-01-30,92.5,92.94000244140624,90.83000183105467,90.95999908447266,10212300
2015-02-02,91.3000030517578,92.0500030517578,90.05999755859375,91.93000030517578,9392000
2015-02-03,92.43000030517578,94.11000061035156,92.19000244140624,94.0999984741211,12329100
2015-02-04,99.38999938964844,101.94000244140624,98.81999969482422,101.27999877929688,32640500
2015-02-05,100.76000213623048,102.83999633789062,100.51000213623048,102.63999938964844,14089500
2015-02-06,102.66999816894533,102.98999786376952,101.6500015258789,102.0199966430664,8535200
2015-02-09,101.8000030517578,102.5,101.4499969482422,101.7300033569336,5461800
2015-02-10,101.95999908447266,102.19000244140624,101.18000030517578,101.91999816894533,5726300
2015-02-11,102.01000213623048,102.0199966430664,101.06999969482422,101.87000274658205,5868200
2015-02-12,102.16000366210938,103.8499984741211,101.6999969482422,103.58000183105467,6816800
2015-02-13,103.7300033569336,104.41000366210938,103.43000030517578,104.16999816894533,5175600
2015-02-17,104.2300033569336,104.4499969482422,103.56999969482422,104.12000274658205,4759300
2015-02-18,103.4000015258789,104.33000183105467,103.4000015258789,103.86000061035156,3760200
2015-02-19,104.0,104.08000183105467,103.5500030517578,103.88999938964844,5094100
2015-02-20,103.86000061035156,104.69000244140624,102.7300033569336,104.5500030517578,5197000
2015-02-23,104.76000213623048,105.2300033569336,104.44000244140624,104.98999786376952,5587100
2015-02-24,104.54000091552734,105.0500030517578,104.3499984741211,104.66999816894533,4098800
2015-02-25,104.68000030517578,105.9800033569336,104.66999816894533,105.56999969482422,6547200
2015-02-26,105.5,105.70999908447266,104.13999938964844,104.55999755859376,5049000
2015-02-27,104.66999816894533,105.13999938964844,103.95999908447266,104.08000183105467,4161600
2015-03-02,104.3499984741211,105.9800033569336,104.3499984741211,105.88999938964844,5635500
2015-03-03,105.77999877929688,106.63999938964844,105.20999908447266,106.3499984741211,4671900
2015-03-04,105.86000061035156,106.0,104.77999877929688,105.56999969482422,4972300
2015-03-05,105.54000091552734,105.80999755859376,104.87000274658205,105.02999877929688,3954700
2015-03-06,104.66999816894533,105.0,103.48999786376952,103.81999969482422,5704200
2015-03-09,103.94000244140624,105.41999816894533,103.81999969482422,105.26000213623048,4868900
2015-03-10,104.2699966430664,104.3499984741211,103.08999633789062,103.08999633789062,6472600
2015-03-11,103.51000213623048,104.0,102.87000274658205,102.88999938964844,4831900
2015-03-12,103.8499984741211,107.33000183105467,103.80999755859376,107.16999816894533,10730400
2015-03-13,107.27999877929688,107.27999877929688,105.5199966430664,106.44000244140624,8024200
2015-03-16,106.83999633789062,107.7300033569336,106.0500030517578,107.37000274658205,6407300
2015-03-17,107.0,107.20999908447266,106.1500015258789,106.95999908447266,4489400
2015-03-18,106.9000015258789,108.41999816894533,105.7300033569336,107.97000122070312,5520600
2015-03-19,107.83999633789062,108.4800033569336,107.13999938964844,107.37000274658205,4885600
2015-03-20,107.83000183105467,108.94000244140624,107.5,108.43000030517578,8710100
2015-03-23,108.5999984741211,108.8499984741211,108.04000091552734,108.22000122070312,5667000
2015-03-24,107.72000122070312,108.0500030517578,107.08000183105467,107.11000061035156,4493500
2015-03-25,107.4499969482422,107.45999908447266,105.0,105.0,6964700
2015-03-26,104.47000122070312,105.81999969482422,104.0999984741211,105.23999786376952,5915800
2015-03-27,105.1999969482422,106.4499969482422,104.87999725341795,105.4800033569336,5330400
2015-03-30,106.05999755859376,106.9499969482422,106.0500030517578,106.12000274658205,3831900
2015-03-31,105.5999984741211,106.31999969482422,104.88999938964844,104.88999938964844,5701600
2015-04-01,105.43000030517578,106.0,104.25,105.44000244140624,6117200
2015-04-02,105.48999786376952,106.23999786376952,104.86000061035156,106.0,3651600
2015-04-06,105.30999755859376,106.56999969482422,105.04000091552734,105.62999725341795,4153500
2015-04-07,105.8000030517578,106.41000366210938,105.4000015258789,105.43000030517578,4694600
2015-04-08,105.2300033569336,106.69000244140624,105.16000366210938,106.36000061035156,4277400
2015-04-09,106.51000213623048,107.0,105.87999725341795,106.7699966430664,3924400
2015-04-10,106.7300033569336,107.0999984741211,106.41000366210938,106.9499969482422,3251500
2015-04-13,107.06999969482422,107.9000015258789,106.47000122070312,106.51000213623048,4201500
2015-04-14,106.41000366210938,107.3000030517578,106.11000061035156,106.66000366210938,5389300
2015-04-15,106.91999816894533,107.43000030517578,106.86000061035156,106.9800033569336,4307300
2015-04-16,107.1500015258789,108.3000030517578,106.9000015258789,108.0999984741211,6379100
2015-04-17,107.8000030517578,107.8000030517578,106.04000091552734,106.69000244140624,9663500
2015-04-20,107.83000183105467,108.5,107.31999969482422,108.22000122070312,8094200
2015-04-21,108.93000030517578,108.98999786376952,107.58000183105467,107.68000030517578,4579400
2015-04-22,108.0199966430664,108.25,106.97000122070312,107.94000244140624,4060500
2015-04-23,107.95999908447266,109.9000015258789,107.61000061035156,109.0,5983800
2015-04-24,109.52999877929688,110.4800033569336,109.19000244140624,109.52999877929688,6355600
2015-04-27,111.5,111.66000366210938,110.06999969482422,110.16000366210938,8479100
2015-04-28,110.75,111.1500015258789,108.88999938964844,109.91999816894533,7324500
2015-04-29,109.66000366210938,110.37999725341795,109.26000213623048,109.80999755859376,6024700
2015-04-30,109.68000030517578,110.19000244140624,107.68000030517578,108.72000122070312,7770300
2015-05-01,109.9499969482422,110.66999816894533,109.2699966430664,110.5199966430664,6205100
2015-05-04,111.4800033569336,111.52999877929688,110.5,111.02999877929688,7566200
2015-05-05,113.2699966430664,113.3000030517578,110.55999755859376,110.80999755859376,14619300
2015-05-06,111.55999755859376,111.95999908447266,109.22000122070312,109.72000122070312,8975300
2015-05-07,109.5999984741211,109.77999877929688,108.72000122070312,109.26000213623048,8291200
2015-05-08,110.26000213623048,110.6999969482422,109.56999969482422,110.11000061035156,6260600
2015-05-11,110.13999938964844,110.13999938964844,108.48999786376952,108.5999984741211,6728500
2015-05-12,108.5999984741211,109.66000366210938,107.66999816894533,109.23999786376952,6345000
